path,object_exist,x,y,w,h
NoObject/18825.png,0,0,0,200,109
NoObject/18826.png,0,0,0,200,109
NoObject/18827.png,0,0,0,200,109
NoObject/18828.png,0,0,0,200,109
NoObject/18829.png,0,0,0,200,109
NoObject/18830.png,0,0,0,200,109
NoObject/18831.png,0,0,0,200,109
NoObject/18832.png,0,0,0,200,109
NoObject/18833.png,0,0,0,200,109
NoObject/18834.png,0,0,0,200,109
NoObject/18835.png,0,0,0,200,109
NoObject/18836.png,0,0,0,200,109
NoObject/18837.png,0,0,0,200,109
NoObject/18838.png,0,0,0,200,109
NoObject/18839.png,0,0,0,200,109
NoObject/18840.png,0,0,0,200,109
NoObject/18841.png,0,0,0,200,109
NoObject/18842.png,0,0,0,200,109
NoObject/18843.png,0,0,0,200,109
NoObject/18844.png,0,0,0,200,109
NoObject/18845.png,0,0,0,200,109
NoObject/18846.png,0,0,0,200,109
NoObject/18847.png,0,0,0,200,109
NoObject/18848.png,0,0,0,200,109
NoObject/18849.png,0,0,0,200,109
NoObject/18850.png,0,0,0,200,109
NoObject/18851.png,0,0,0,200,109
NoObject/18852.png,0,0,0,200,109
NoObject/18853.png,0,0,0,200,109
NoObject/18854.png,0,0,0,200,109
NoObject/18855.png,0,0,0,200,109
NoObject/18856.png,0,0,0,200,109
NoObject/18857.png,0,0,0,200,109
NoObject/18858.png,0,0,0,200,109
NoObject/18859.png,0,0,0,200,109
NoObject/18860.png,0,0,0,200,109
NoObject/18861.png,0,0,0,200,109
NoObject/18862.png,0,0,0,200,109
NoObject/18863.png,0,0,0,200,109
NoObject/18864.png,0,0,0,200,109
NoObject/18865.png,0,0,0,200,109
NoObject/18866.png,0,0,0,200,109
NoObject/18867.png,0,0,0,200,109
NoObject/18868.png,0,0,0,200,109
NoObject/18869.png,0,0,0,200,109
NoObject/18870.png,0,0,0,200,109
NoObject/18871.png,0,0,0,200,109
NoObject/18872.png,0,0,0,200,109
NoObject/18873.png,0,0,0,200,109
NoObject/18874.png,0,0,0,200,109
NoObject/18875.png,0,0,0,200,109
NoObject/18876.png,0,0,0,200,109
NoObject/18877.png,0,0,0,200,109
NoObject/18878.png,0,0,0,200,109
NoObject/18879.png,0,0,0,200,109
NoObject/18880.png,0,0,0,200,109
NoObject/18881.png,0,0,0,200,109
NoObject/18882.png,0,0,0,200,109
NoObject/18883.png,0,0,0,200,109
NoObject/18884.png,0,0,0,200,109
NoObject/18885.png,0,0,0,200,109
NoObject/18886.png,0,0,0,200,109
NoObject/18887.png,0,0,0,200,109
NoObject/18888.png,0,0,0,200,109
NoObject/18889.png,0,0,0,200,109
NoObject/18890.png,0,0,0,200,109
NoObject/18891.png,0,0,0,200,109
NoObject/18892.png,0,0,0,200,109
NoObject/18893.png,0,0,0,200,109
NoObject/18894.png,0,0,0,200,109
NoObject/18895.png,0,0,0,200,109
NoObject/18896.png,0,0,0,200,109
NoObject/18897.png,0,0,0,200,109
NoObject/18898.png,0,0,0,200,109
NoObject/18899.png,0,0,0,200,109
NoObject/18900.png,0,0,0,200,109
NoObject/18901.png,0,0,0,200,109
NoObject/18902.png,0,0,0,200,109
NoObject/18903.png,0,0,0,200,109
NoObject/18904.png,0,0,0,200,109
NoObject/18905.png,0,0,0,200,109
NoObject/18906.png,0,0,0,200,109
NoObject/18907.png,0,0,0,200,109
NoObject/18908.png,0,0,0,200,109
NoObject/18909.png,0,0,0,200,109
NoObject/18910.png,0,0,0,200,109
NoObject/18911.png,0,0,0,200,109
NoObject/18912.png,0,0,0,200,109
NoObject/18913.png,0,0,0,200,109
NoObject/18914.png,0,0,0,200,109
NoObject/18915.png,0,0,0,200,109
NoObject/18916.png,0,0,0,200,109
NoObject/18917.png,0,0,0,200,109
NoObject/18918.png,0,0,0,200,109
NoObject/18919.png,0,0,0,200,109
NoObject/18920.png,0,0,0,200,109
NoObject/18921.png,0,0,0,200,109
NoObject/18922.png,0,0,0,200,109
NoObject/18923.png,0,0,0,200,109
NoObject/18924.png,0,0,0,200,109
NoObject/18925.png,0,0,0,200,109
NoObject/18926.png,0,0,0,200,109
NoObject/18927.png,0,0,0,200,109
NoObject/18928.png,0,0,0,200,109
NoObject/18929.png,0,0,0,200,109
NoObject/18930.png,0,0,0,200,109
NoObject/18931.png,0,0,0,200,109
NoObject/18932.png,0,0,0,200,109
NoObject/18933.png,0,0,0,200,109
NoObject/18934.png,0,0,0,200,109
NoObject/18935.png,0,0,0,200,109
NoObject/18936.png,0,0,0,200,109
NoObject/18937.png,0,0,0,200,109
NoObject/18938.png,0,0,0,200,109
NoObject/18939.png,0,0,0,200,109
NoObject/18940.png,0,0,0,200,109
NoObject/18941.png,0,0,0,200,109
NoObject/18942.png,0,0,0,200,109
NoObject/18943.png,0,0,0,200,109
NoObject/18944.png,0,0,0,200,109
NoObject/18945.png,0,0,0,200,109
NoObject/18946.png,0,0,0,200,109
NoObject/18947.png,0,0,0,200,109
NoObject/18948.png,0,0,0,200,109
NoObject/18949.png,0,0,0,200,109
NoObject/18950.png,0,0,0,200,109
NoObject/18951.png,0,0,0,200,109
NoObject/18952.png,0,0,0,200,109
NoObject/18953.png,0,0,0,200,109
NoObject/18954.png,0,0,0,200,109
NoObject/18955.png,0,0,0,200,109
NoObject/18956.png,0,0,0,200,109
NoObject/18957.png,0,0,0,200,109
NoObject/18958.png,0,0,0,200,109
NoObject/18959.png,0,0,0,200,109
NoObject/18960.png,0,0,0,200,109
NoObject/18961.png,0,0,0,200,109
NoObject/18962.png,0,0,0,200,109
NoObject/18963.png,0,0,0,200,109
NoObject/18964.png,0,0,0,200,109
NoObject/18965.png,0,0,0,200,109
NoObject/18966.png,0,0,0,200,109
NoObject/18967.png,0,0,0,200,109
NoObject/18968.png,0,0,0,200,109
NoObject/18969.png,0,0,0,200,109
NoObject/18970.png,0,0,0,200,109
NoObject/18971.png,0,0,0,200,109
NoObject/18972.png,0,0,0,200,109
NoObject/18973.png,0,0,0,200,109
NoObject/18974.png,0,0,0,200,109
NoObject/18975.png,0,0,0,200,109
NoObject/18976.png,0,0,0,200,109
NoObject/18977.png,0,0,0,200,109
NoObject/18978.png,0,0,0,200,109
NoObject/18979.png,0,0,0,200,109
NoObject/18980.png,0,0,0,200,109
NoObject/18981.png,0,0,0,200,109
NoObject/18982.png,0,0,0,200,109
NoObject/18983.png,0,0,0,200,109
NoObject/18984.png,0,0,0,200,109
NoObject/18985.png,0,0,0,200,109
NoObject/18986.png,0,0,0,200,109
NoObject/18987.png,0,0,0,200,109
NoObject/18988.png,0,0,0,200,109
NoObject/18989.png,0,0,0,200,109
NoObject/18990.png,0,0,0,200,109
NoObject/18991.png,0,0,0,200,109
NoObject/18992.png,0,0,0,200,109
NoObject/18993.png,0,0,0,200,109
NoObject/18994.png,0,0,0,200,109
NoObject/18995.png,0,0,0,200,109
NoObject/18996.png,0,0,0,200,109
NoObject/18997.png,0,0,0,200,109
NoObject/18998.png,0,0,0,200,109
NoObject/18999.png,0,0,0,200,109
NoObject/19000.png,0,0,0,200,109
NoObject/19001.png,0,0,0,200,109
NoObject/19002.png,0,0,0,200,109
NoObject/19003.png,0,0,0,200,109
NoObject/19004.png,0,0,0,200,109
NoObject/19005.png,0,0,0,200,109
NoObject/19006.png,0,0,0,200,109
NoObject/19007.png,0,0,0,200,109
NoObject/19008.png,0,0,0,200,109
NoObject/19009.png,0,0,0,200,109
NoObject/19010.png,0,0,0,200,109
NoObject/19011.png,0,0,0,200,109
NoObject/19012.png,0,0,0,200,109
NoObject/19013.png,0,0,0,200,109
NoObject/19014.png,0,0,0,200,109
NoObject/19015.png,0,0,0,200,109
NoObject/19016.png,0,0,0,200,109
NoObject/19017.png,0,0,0,200,109
NoObject/19018.png,0,0,0,200,109
NoObject/19019.png,0,0,0,200,109
NoObject/19020.png,0,0,0,200,109
NoObject/19021.png,0,0,0,200,109
NoObject/19022.png,0,0,0,200,109
NoObject/19023.png,0,0,0,200,109
NoObject/19024.png,0,0,0,200,109
NoObject/19025.png,0,0,0,200,109
NoObject/19026.png,0,0,0,200,109
NoObject/19027.png,0,0,0,200,109
NoObject/19028.png,0,0,0,200,109
NoObject/19029.png,0,0,0,200,109
NoObject/19030.png,0,0,0,200,109
NoObject/19031.png,0,0,0,200,109
NoObject/19032.png,0,0,0,200,109
NoObject/19033.png,0,0,0,200,109
NoObject/19034.png,0,0,0,200,109
NoObject/19035.png,0,0,0,200,109
NoObject/19036.png,0,0,0,200,109
NoObject/19037.png,0,0,0,200,109
NoObject/19038.png,0,0,0,200,109
NoObject/19039.png,0,0,0,200,109
NoObject/19040.png,0,0,0,200,109
NoObject/19041.png,0,0,0,200,109
NoObject/19042.png,0,0,0,200,109
NoObject/19043.png,0,0,0,200,109
NoObject/19044.png,0,0,0,200,109
NoObject/19045.png,0,0,0,200,109
NoObject/19046.png,0,0,0,200,109
NoObject/19047.png,0,0,0,200,109
NoObject/19048.png,0,0,0,200,109
NoObject/19049.png,0,0,0,200,109
NoObject/19050.png,0,0,0,200,109
NoObject/19051.png,0,0,0,200,109
NoObject/19052.png,0,0,0,200,109
NoObject/19053.png,0,0,0,200,109
NoObject/19054.png,0,0,0,200,109
NoObject/19055.png,0,0,0,200,109
NoObject/19056.png,0,0,0,200,109
NoObject/19057.png,0,0,0,200,109
NoObject/19058.png,0,0,0,200,109
NoObject/19059.png,0,0,0,200,109
NoObject/19060.png,0,0,0,200,109
NoObject/19061.png,0,0,0,200,109
NoObject/19062.png,0,0,0,200,109
NoObject/19063.png,0,0,0,200,109
NoObject/19064.png,0,0,0,200,109
NoObject/19065.png,0,0,0,200,109
NoObject/19066.png,0,0,0,200,109
NoObject/19067.png,0,0,0,200,109
NoObject/19068.png,0,0,0,200,109
NoObject/19069.png,0,0,0,200,109
NoObject/19070.png,0,0,0,200,109
NoObject/19071.png,0,0,0,200,109
NoObject/19072.png,0,0,0,200,109
NoObject/19073.png,0,0,0,200,109
NoObject/19074.png,0,0,0,200,109
NoObject/19075.png,0,0,0,200,109
NoObject/19076.png,0,0,0,200,109
NoObject/19077.png,0,0,0,200,109
NoObject/19078.png,0,0,0,200,109
NoObject/19079.png,0,0,0,200,109
NoObject/19080.png,0,0,0,200,109
NoObject/19081.png,0,0,0,200,109
NoObject/19082.png,0,0,0,200,109
NoObject/19083.png,0,0,0,200,109
NoObject/19084.png,0,0,0,200,109
NoObject/19085.png,0,0,0,200,109
NoObject/19086.png,0,0,0,200,109
NoObject/19087.png,0,0,0,200,109
NoObject/19088.png,0,0,0,200,109
NoObject/19089.png,0,0,0,200,109
NoObject/19090.png,0,0,0,200,109
NoObject/19091.png,0,0,0,200,109
NoObject/19092.png,0,0,0,200,109
NoObject/19093.png,0,0,0,200,109
NoObject/19094.png,0,0,0,200,109
NoObject/19095.png,0,0,0,200,109
NoObject/19096.png,0,0,0,200,109
NoObject/19097.png,0,0,0,200,109
NoObject/19098.png,0,0,0,200,109
NoObject/19099.png,0,0,0,200,109
NoObject/19100.png,0,0,0,200,109
NoObject/19101.png,0,0,0,200,109
NoObject/19102.png,0,0,0,200,109
NoObject/19103.png,0,0,0,200,109
NoObject/19104.png,0,0,0,200,109
NoObject/19105.png,0,0,0,200,109
NoObject/19106.png,0,0,0,200,109
NoObject/19107.png,0,0,0,200,109
NoObject/19108.png,0,0,0,200,109
NoObject/19109.png,0,0,0,200,109
NoObject/19110.png,0,0,0,200,109
NoObject/19111.png,0,0,0,200,109
NoObject/19112.png,0,0,0,200,109
NoObject/19113.png,0,0,0,200,109
NoObject/19114.png,0,0,0,200,109
NoObject/19115.png,0,0,0,200,109
NoObject/19116.png,0,0,0,200,109
NoObject/19117.png,0,0,0,200,109
NoObject/19118.png,0,0,0,200,109
NoObject/19119.png,0,0,0,200,109
NoObject/19120.png,0,0,0,200,109
NoObject/19121.png,0,0,0,200,109
NoObject/19122.png,0,0,0,200,109
NoObject/19123.png,0,0,0,200,109
NoObject/19124.png,0,0,0,200,109
NoObject/19125.png,0,0,0,200,109
NoObject/19126.png,0,0,0,200,109
NoObject/19127.png,0,0,0,200,109
NoObject/19128.png,0,0,0,200,109
NoObject/19129.png,0,0,0,200,109
NoObject/19130.png,0,0,0,200,109
NoObject/19131.png,0,0,0,200,109
NoObject/19132.png,0,0,0,200,109
NoObject/19133.png,0,0,0,200,109
NoObject/19134.png,0,0,0,200,109
NoObject/19135.png,0,0,0,200,109
NoObject/19136.png,0,0,0,200,109
NoObject/19137.png,0,0,0,200,109
NoObject/19138.png,0,0,0,200,109
NoObject/19139.png,0,0,0,200,109
NoObject/19140.png,0,0,0,200,109
NoObject/19141.png,0,0,0,200,109
NoObject/19142.png,0,0,0,200,109
NoObject/19143.png,0,0,0,200,109
NoObject/19144.png,0,0,0,200,109
NoObject/19145.png,0,0,0,200,109
NoObject/19146.png,0,0,0,200,109
NoObject/19147.png,0,0,0,200,109
NoObject/19148.png,0,0,0,200,109
NoObject/19149.png,0,0,0,200,109
NoObject/19150.png,0,0,0,200,109
NoObject/19151.png,0,0,0,200,109
NoObject/19152.png,0,0,0,200,109
NoObject/19153.png,0,0,0,200,109
NoObject/19154.png,0,0,0,200,109
NoObject/19155.png,0,0,0,200,109
NoObject/19156.png,0,0,0,200,109
NoObject/19157.png,0,0,0,200,109
NoObject/19158.png,0,0,0,200,109
NoObject/19159.png,0,0,0,200,109
NoObject/19160.png,0,0,0,200,109
NoObject/19161.png,0,0,0,200,109
NoObject/19162.png,0,0,0,200,109
NoObject/19163.png,0,0,0,200,109
NoObject/19164.png,0,0,0,200,109
NoObject/19165.png,0,0,0,200,109
NoObject/19166.png,0,0,0,200,109
NoObject/19167.png,0,0,0,200,109
NoObject/19168.png,0,0,0,200,109
NoObject/19169.png,0,0,0,200,109
NoObject/19170.png,0,0,0,200,109
NoObject/19171.png,0,0,0,200,109
NoObject/19172.png,0,0,0,200,109
NoObject/19173.png,0,0,0,200,109
NoObject/19174.png,0,0,0,200,109
NoObject/19175.png,0,0,0,200,109
NoObject/19176.png,0,0,0,200,109
NoObject/19177.png,0,0,0,200,109
NoObject/19178.png,0,0,0,200,109
NoObject/19179.png,0,0,0,200,109
NoObject/19180.png,0,0,0,200,109
NoObject/19181.png,0,0,0,200,109
NoObject/19182.png,0,0,0,200,109
NoObject/19183.png,0,0,0,200,109
NoObject/19184.png,0,0,0,200,109
NoObject/19185.png,0,0,0,200,109
NoObject/19186.png,0,0,0,200,109
NoObject/19187.png,0,0,0,200,109
NoObject/19188.png,0,0,0,200,109
NoObject/19189.png,0,0,0,200,109
NoObject/19190.png,0,0,0,200,109
NoObject/19191.png,0,0,0,200,109
NoObject/19192.png,0,0,0,200,109
NoObject/19193.png,0,0,0,200,109
NoObject/19194.png,0,0,0,200,109
NoObject/19195.png,0,0,0,200,109
NoObject/19196.png,0,0,0,200,109
NoObject/19197.png,0,0,0,200,109
NoObject/19198.png,0,0,0,200,109
NoObject/19199.png,0,0,0,200,109
NoObject/19200.png,0,0,0,200,109
NoObject/19201.png,0,0,0,200,109
NoObject/19202.png,0,0,0,200,109
NoObject/19203.png,0,0,0,200,109
NoObject/19204.png,0,0,0,200,109
NoObject/19205.png,0,0,0,200,109
NoObject/19206.png,0,0,0,200,109
NoObject/19207.png,0,0,0,200,109
NoObject/19208.png,0,0,0,200,109
NoObject/19209.png,0,0,0,200,109
NoObject/19210.png,0,0,0,200,109
NoObject/19211.png,0,0,0,200,109
NoObject/19212.png,0,0,0,200,109
NoObject/19213.png,0,0,0,200,109
NoObject/19214.png,0,0,0,200,109
NoObject/19215.png,0,0,0,200,109
NoObject/19216.png,0,0,0,200,109
NoObject/19217.png,0,0,0,200,109
NoObject/19218.png,0,0,0,200,109
NoObject/19219.png,0,0,0,200,109
NoObject/19220.png,0,0,0,200,109
NoObject/19221.png,0,0,0,200,109
NoObject/19222.png,0,0,0,200,109
NoObject/19223.png,0,0,0,200,109
NoObject/19224.png,0,0,0,200,109
NoObject/19225.png,0,0,0,200,109
NoObject/19226.png,0,0,0,200,109
NoObject/19227.png,0,0,0,200,109
NoObject/19228.png,0,0,0,200,109
NoObject/19229.png,0,0,0,200,109
NoObject/19230.png,0,0,0,200,109
NoObject/19231.png,0,0,0,200,109
NoObject/19232.png,0,0,0,200,109
NoObject/19233.png,0,0,0,200,109
NoObject/19234.png,0,0,0,200,109
NoObject/19235.png,0,0,0,200,109
NoObject/19236.png,0,0,0,200,109
NoObject/19237.png,0,0,0,200,109
NoObject/19238.png,0,0,0,200,109
NoObject/19239.png,0,0,0,200,109
NoObject/19240.png,0,0,0,200,109
NoObject/19241.png,0,0,0,200,109
NoObject/19242.png,0,0,0,200,109
NoObject/19243.png,0,0,0,200,109
NoObject/19244.png,0,0,0,200,109
NoObject/19245.png,0,0,0,200,109
NoObject/19246.png,0,0,0,200,109
NoObject/19247.png,0,0,0,200,109
NoObject/19248.png,0,0,0,200,109
NoObject/19249.png,0,0,0,200,109
NoObject/19250.png,0,0,0,200,109
NoObject/19251.png,0,0,0,200,109
NoObject/19252.png,0,0,0,200,109
NoObject/19253.png,0,0,0,200,109
NoObject/19254.png,0,0,0,200,109
NoObject/19255.png,0,0,0,200,109
NoObject/19256.png,0,0,0,200,109
NoObject/19257.png,0,0,0,200,109
NoObject/19258.png,0,0,0,200,109
NoObject/19259.png,0,0,0,200,109
NoObject/19260.png,0,0,0,200,109
NoObject/19261.png,0,0,0,200,109
NoObject/19262.png,0,0,0,200,109
NoObject/19263.png,0,0,0,200,109
NoObject/19264.png,0,0,0,200,109
NoObject/19265.png,0,0,0,200,109
NoObject/19266.png,0,0,0,200,109
NoObject/19267.png,0,0,0,200,109
NoObject/19268.png,0,0,0,200,109
NoObject/19269.png,0,0,0,200,109
NoObject/19270.png,0,0,0,200,109
NoObject/19271.png,0,0,0,200,109
NoObject/19272.png,0,0,0,200,109
NoObject/19273.png,0,0,0,200,109
NoObject/19274.png,0,0,0,200,109
NoObject/19275.png,0,0,0,200,109
NoObject/19276.png,0,0,0,200,109
NoObject/19277.png,0,0,0,200,109
NoObject/19278.png,0,0,0,200,109
NoObject/19279.png,0,0,0,200,109
NoObject/19280.png,0,0,0,200,109
NoObject/19281.png,0,0,0,200,109
NoObject/19282.png,0,0,0,200,109
NoObject/19283.png,0,0,0,200,109
NoObject/19284.png,0,0,0,200,109
NoObject/19285.png,0,0,0,200,109
NoObject/19286.png,0,0,0,200,109
NoObject/19287.png,0,0,0,200,109
NoObject/19288.png,0,0,0,200,109
NoObject/19289.png,0,0,0,200,109
NoObject/19290.png,0,0,0,200,109
NoObject/19291.png,0,0,0,200,109
NoObject/19292.png,0,0,0,200,109
NoObject/19293.png,0,0,0,200,109
NoObject/19294.png,0,0,0,200,109
NoObject/19295.png,0,0,0,200,109
NoObject/19296.png,0,0,0,200,109
NoObject/19297.png,0,0,0,200,109
NoObject/19298.png,0,0,0,200,109
NoObject/19299.png,0,0,0,200,109
NoObject/19300.png,0,0,0,200,109
NoObject/19301.png,0,0,0,200,109
NoObject/19302.png,0,0,0,200,109
NoObject/19303.png,0,0,0,200,109
NoObject/19304.png,0,0,0,200,109
NoObject/19305.png,0,0,0,200,109
NoObject/19306.png,0,0,0,200,109
NoObject/19307.png,0,0,0,200,109
NoObject/19308.png,0,0,0,200,109
NoObject/19309.png,0,0,0,200,109
NoObject/19310.png,0,0,0,200,109
NoObject/19311.png,0,0,0,200,109
NoObject/19312.png,0,0,0,200,109
NoObject/19313.png,0,0,0,200,109
NoObject/19314.png,0,0,0,200,109
NoObject/19315.png,0,0,0,200,109
NoObject/19316.png,0,0,0,200,109
NoObject/19317.png,0,0,0,200,109
NoObject/19318.png,0,0,0,200,109
NoObject/19319.png,0,0,0,200,109
NoObject/19320.png,0,0,0,200,109
NoObject/19321.png,0,0,0,200,109
NoObject/19322.png,0,0,0,200,109
NoObject/19323.png,0,0,0,200,109
NoObject/19324.png,0,0,0,200,109
NoObject/19325.png,0,0,0,200,109
NoObject/19326.png,0,0,0,200,109
NoObject/19327.png,0,0,0,200,109
NoObject/19328.png,0,0,0,200,109
NoObject/19329.png,0,0,0,200,109
NoObject/19330.png,0,0,0,200,109
NoObject/19331.png,0,0,0,200,109
NoObject/19332.png,0,0,0,200,109
NoObject/19333.png,0,0,0,200,109
NoObject/19334.png,0,0,0,200,109
NoObject/19335.png,0,0,0,200,109
NoObject/19336.png,0,0,0,200,109
NoObject/19337.png,0,0,0,200,109
NoObject/19338.png,0,0,0,200,109
NoObject/19339.png,0,0,0,200,109
NoObject/19340.png,0,0,0,200,109
NoObject/19341.png,0,0,0,200,109
NoObject/19342.png,0,0,0,200,109
NoObject/19343.png,0,0,0,200,109
NoObject/19344.png,0,0,0,200,109
NoObject/19345.png,0,0,0,200,109
NoObject/19346.png,0,0,0,200,109
NoObject/19347.png,0,0,0,200,109
NoObject/19348.png,0,0,0,200,109
NoObject/19349.png,0,0,0,200,109
NoObject/19350.png,0,0,0,200,109
NoObject/19351.png,0,0,0,200,109
NoObject/19352.png,0,0,0,200,109
NoObject/19353.png,0,0,0,200,109
NoObject/19354.png,0,0,0,200,109
NoObject/19355.png,0,0,0,200,109
NoObject/19356.png,0,0,0,200,109
NoObject/19357.png,0,0,0,200,109
NoObject/19358.png,0,0,0,200,109
NoObject/19359.png,0,0,0,200,109
NoObject/19360.png,0,0,0,200,109
NoObject/19361.png,0,0,0,200,109
NoObject/19362.png,0,0,0,200,109
NoObject/19363.png,0,0,0,200,109
NoObject/19364.png,0,0,0,200,109
NoObject/19365.png,0,0,0,200,109
NoObject/19366.png,0,0,0,200,109
NoObject/19367.png,0,0,0,200,109
NoObject/19368.png,0,0,0,200,109
NoObject/19369.png,0,0,0,200,109
NoObject/19370.png,0,0,0,200,109
NoObject/19371.png,0,0,0,200,109
NoObject/19372.png,0,0,0,200,109
NoObject/19373.png,0,0,0,200,109
NoObject/19374.png,0,0,0,200,109
NoObject/19375.png,0,0,0,200,109
NoObject/19376.png,0,0,0,200,109
NoObject/19377.png,0,0,0,200,109
NoObject/19378.png,0,0,0,200,109
NoObject/19379.png,0,0,0,200,109
NoObject/19380.png,0,0,0,200,109
NoObject/19381.png,0,0,0,200,109
NoObject/19382.png,0,0,0,200,109
NoObject/19383.png,0,0,0,200,109
NoObject/19384.png,0,0,0,200,109
NoObject/19385.png,0,0,0,200,109
NoObject/19386.png,0,0,0,200,109
NoObject/19387.png,0,0,0,200,109
NoObject/19388.png,0,0,0,200,109
NoObject/19389.png,0,0,0,200,109
NoObject/19390.png,0,0,0,200,109
NoObject/19391.png,0,0,0,200,109
NoObject/19392.png,0,0,0,200,109
NoObject/19393.png,0,0,0,200,109
NoObject/19394.png,0,0,0,200,109
NoObject/19395.png,0,0,0,200,109
NoObject/19396.png,0,0,0,200,109
NoObject/19397.png,0,0,0,200,109
NoObject/19398.png,0,0,0,200,109
NoObject/19399.png,0,0,0,200,109
NoObject/19400.png,0,0,0,200,109
NoObject/19401.png,0,0,0,200,109
NoObject/19402.png,0,0,0,200,109
NoObject/19403.png,0,0,0,200,109
NoObject/19404.png,0,0,0,200,109
NoObject/19405.png,0,0,0,200,109
NoObject/19406.png,0,0,0,200,109
NoObject/19407.png,0,0,0,200,109
NoObject/19408.png,0,0,0,200,109
NoObject/19409.png,0,0,0,200,109
NoObject/19410.png,0,0,0,200,109
NoObject/19411.png,0,0,0,200,109
NoObject/19412.png,0,0,0,200,109
NoObject/19413.png,0,0,0,200,109
NoObject/19414.png,0,0,0,200,109
NoObject/19415.png,0,0,0,200,109
NoObject/19416.png,0,0,0,200,109
NoObject/19417.png,0,0,0,200,109
NoObject/19418.png,0,0,0,200,109
NoObject/19419.png,0,0,0,200,109
NoObject/19420.png,0,0,0,200,109
NoObject/19421.png,0,0,0,200,109
NoObject/19422.png,0,0,0,200,109
NoObject/19423.png,0,0,0,200,109
NoObject/19424.png,0,0,0,200,109
NoObject/19425.png,0,0,0,200,109
NoObject/19426.png,0,0,0,200,109
NoObject/19427.png,0,0,0,200,109
NoObject/19428.png,0,0,0,200,109
NoObject/19429.png,0,0,0,200,109
NoObject/19430.png,0,0,0,200,109
NoObject/19431.png,0,0,0,200,109
NoObject/19432.png,0,0,0,200,109
NoObject/19433.png,0,0,0,200,109
NoObject/19434.png,0,0,0,200,109
NoObject/19435.png,0,0,0,200,109
NoObject/19436.png,0,0,0,200,109
NoObject/19437.png,0,0,0,200,109
NoObject/19438.png,0,0,0,200,109
NoObject/19439.png,0,0,0,200,109
NoObject/19440.png,0,0,0,200,109
NoObject/19441.png,0,0,0,200,109
NoObject/19442.png,0,0,0,200,109
NoObject/19443.png,0,0,0,200,109
NoObject/19444.png,0,0,0,200,109
NoObject/19445.png,0,0,0,200,109
NoObject/19446.png,0,0,0,200,109
NoObject/19447.png,0,0,0,200,109
NoObject/19448.png,0,0,0,200,109
NoObject/19449.png,0,0,0,200,109
NoObject/19450.png,0,0,0,200,109
NoObject/19451.png,0,0,0,200,109
NoObject/19452.png,0,0,0,200,109
NoObject/19453.png,0,0,0,200,109
NoObject/19454.png,0,0,0,200,109
NoObject/19455.png,0,0,0,200,109
NoObject/19456.png,0,0,0,200,109
NoObject/19457.png,0,0,0,200,109
NoObject/19458.png,0,0,0,200,109
NoObject/19459.png,0,0,0,200,109
NoObject/19460.png,0,0,0,200,109
NoObject/19461.png,0,0,0,200,109
NoObject/19462.png,0,0,0,200,109
NoObject/19463.png,0,0,0,200,109
NoObject/19464.png,0,0,0,200,109
NoObject/19465.png,0,0,0,200,109
NoObject/19466.png,0,0,0,200,109
NoObject/19467.png,0,0,0,200,109
NoObject/19468.png,0,0,0,200,109
NoObject/19469.png,0,0,0,200,109
NoObject/19470.png,0,0,0,200,109
NoObject/19471.png,0,0,0,200,109
NoObject/19472.png,0,0,0,200,109
NoObject/19473.png,0,0,0,200,109
NoObject/19474.png,0,0,0,200,109
NoObject/19475.png,0,0,0,200,109
NoObject/19476.png,0,0,0,200,109
NoObject/19477.png,0,0,0,200,109
NoObject/19478.png,0,0,0,200,109
NoObject/19479.png,0,0,0,200,109
NoObject/19480.png,0,0,0,200,109
NoObject/19481.png,0,0,0,200,109
NoObject/19482.png,0,0,0,200,109
NoObject/19483.png,0,0,0,200,109
NoObject/19484.png,0,0,0,200,109
NoObject/19485.png,0,0,0,200,109
NoObject/19486.png,0,0,0,200,109
NoObject/19487.png,0,0,0,200,109
NoObject/19488.png,0,0,0,200,109
NoObject/19489.png,0,0,0,200,109
NoObject/19490.png,0,0,0,200,109
NoObject/19491.png,0,0,0,200,109
NoObject/19492.png,0,0,0,200,109
NoObject/19493.png,0,0,0,200,109
NoObject/19494.png,0,0,0,200,109
NoObject/19495.png,0,0,0,200,109
NoObject/19496.png,0,0,0,200,109
NoObject/19497.png,0,0,0,200,109
NoObject/19498.png,0,0,0,200,109
NoObject/19499.png,0,0,0,200,109
NoObject/19500.png,0,0,0,200,109
NoObject/19501.png,0,0,0,200,109
NoObject/19502.png,0,0,0,200,109
NoObject/19503.png,0,0,0,200,109
NoObject/19504.png,0,0,0,200,109
NoObject/19505.png,0,0,0,200,109
NoObject/19506.png,0,0,0,200,109
NoObject/19507.png,0,0,0,200,109
NoObject/19508.png,0,0,0,200,109
NoObject/19509.png,0,0,0,200,109
NoObject/19510.png,0,0,0,200,109
NoObject/19511.png,0,0,0,200,109
NoObject/19512.png,0,0,0,200,109
NoObject/19513.png,0,0,0,200,109
NoObject/19514.png,0,0,0,200,109
NoObject/19515.png,0,0,0,200,109
NoObject/19516.png,0,0,0,200,109
NoObject/19517.png,0,0,0,200,109
NoObject/19518.png,0,0,0,200,109
NoObject/19519.png,0,0,0,200,109
NoObject/19520.png,0,0,0,200,109
NoObject/19521.png,0,0,0,200,109
NoObject/19522.png,0,0,0,200,109
NoObject/19523.png,0,0,0,200,109
